-4.021190e-02	9.482781e-04	-2.613127e-02	-3.331722e-02	
-3.978629e-02	8.156056e-04	-5.085175e-02	-1.920750e-02	
-3.950746e-02	6.696533e-04	-6.438492e-02	-1.014115e-02	
-3.937288e-02	5.333725e-04	-7.096495e-02	-4.876622e-03	
-3.936619e-02	4.098705e-04	-7.396528e-02	-2.122771e-03	
-3.947859e-02	2.911502e-04	-7.503589e-02	-7.287059e-04	
-3.970969e-02	1.712097e-04	-7.524747e-02	-1.810045e-05	
-4.006270e-02	4.819301e-05	-7.489675e-02	5.999625e-04	
-4.054094e-02	-7.731335e-05	-7.387241e-02	1.001477e-03	
-4.114646e-02	-2.038981e-04	-7.271924e-02	1.120138e-03	
-4.187977e-02	-3.300292e-04	-7.145824e-02	1.214072e-03	
-4.273985e-02	-4.541606e-04	-7.011793e-02	1.286321e-03	
-4.372412e-02	-5.691232e-04	-6.871320e-02	2.333675e-03	
-4.481721e-02	-6.662275e-04	-6.527898e-02	3.529982e-02	
-4.599911e-02	-7.588155e-04	2.056057e-03	1.135444e-01	
-4.728108e-02	-8.657381e-04	1.619408e-01	1.283167e-01	
-4.868084e-02	-9.826797e-04	2.587288e-01	4.071622e-02	
-5.020108e-02	-1.090307e-03	2.433570e-01	-4.363040e-02	
-5.182086e-02	-1.172660e-03	1.714606e-01	-7.429966e-02	
-5.351088e-02	-1.241457e-03	9.479149e-02	-6.785905e-02	
-5.527356e-02	-1.316718e-03	3.582031e-02	-4.866802e-02	
-5.711962e-02	-1.396227e-03	-2.432913e-03	-3.021905e-02	
-5.904710e-02	-1.468635e-03	-2.448421e-02	-1.680922e-02	
-6.104401e-02	-1.534046e-03	-3.590512e-02	-8.353481e-03	
-6.310857e-02	-1.602068e-03	-4.103839e-02	-3.478198e-03	
-6.524801e-02	-1.662586e-03	-4.270580e-02	-8.396307e-04	
-6.744030e-02	-1.695838e-03	-4.256098e-02	4.358720e-04	
-6.965311e-02	-7.241307e-04	-4.167746e-02	1.025284e-03	
-6.990892e-02	3.216372e-02	-4.035433e-02	1.514269e-03	
-6.346841e-03	1.102144e-01	-3.849360e-02	1.771851e-03	
1.496978e-01	1.246436e-01	-3.665636e-02	1.746590e-03	
2.426074e-01	3.684216e-02	-3.484721e-02	1.716900e-03	
2.233403e-01	-4.747969e-02	-3.307040e-02	1.683100e-03	
1.475458e-01	-7.800733e-02	-3.132986e-02	1.645507e-03	
6.698591e-02	-7.140626e-02	-2.962923e-02	1.604451e-03	
4.141082e-03	-5.207759e-02	-2.797179e-02	1.560270e-03	
-3.795838e-02	-3.351887e-02	-2.636047e-02	1.513300e-03	
-6.381771e-02	-1.903403e-02	-2.479788e-02	1.463661e-03	
-7.702851e-02	2.240512e-02	-2.328674e-02	1.404566e-03	
-2.005094e-02	1.054293e-01	-2.184322e-02	1.325113e-03	
1.329652e-01	1.225922e-01	-2.049181e-02	1.236781e-03	
2.247480e-01	3.614528e-02	-1.922572e-02	1.161535e-03	
2.051579e-01	-4.753362e-02	-1.802553e-02	1.101374e-03	
1.295216e-01	-7.753433e-02	-1.688045e-02	1.047332e-03	
4.969306e-02	-7.063901e-02	-1.578900e-02	9.925803e-04	
-1.240284e-02	-5.129208e-02	-1.475405e-02	9.345311e-04	
-5.373206e-02	-3.271204e-02	-1.377929e-02	8.729061e-04	
-7.879739e-02	-1.918914e-02	-1.286816e-02	8.016078e-04	
-9.315936e-02	-1.063026e-02	-1.203652e-02	7.163849e-04	
-1.011519e-01	-5.655670e-03	-1.129630e-02	6.368574e-04	
-1.055898e-01	-2.917978e-03	-1.062414e-02	5.710366e-04	
-1.081209e-01	-1.541645e-03	-1.001595e-02	5.013888e-04	
-1.098140e-01	-8.485955e-04	-9.483439e-03	4.222287e-04	
-1.109643e-01	7.311951e-04	-9.033877e-03	3.380585e-04	
-1.095014e-01	3.399865e-02	-8.669959e-03	2.503005e-04	
-4.411219e-02	1.121461e-01	-8.396122e-03	1.576827e-04	
1.138504e-01	1.266488e-01	-8.217597e-03	6.198271e-05	
2.087400e-01	3.889630e-02	-8.135262e-03	-3.262443e-05	
1.914951e-01	-4.539222e-02	-8.145999e-03	-1.236797e-04	
1.177536e-01	-7.491101e-02	-8.245768e-03	-2.112428e-04	
4.123995e-02	-3.539024e-02	-8.431574e-03	-2.966025e-04	
4.630023e-02	6.201256e-02	-8.701956e-03	-3.812217e-04	
1.646081e-01	9.499669e-02	-9.056846e-03	-4.662694e-04	
2.360073e-01	2.065597e-02	-9.497119e-03	-5.524006e-04	
2.058575e-01	-5.520622e-02	-1.002402e-02	-6.399740e-04	
1.254379e-01	-8.087558e-02	-1.063914e-02	-7.291937e-04	
4.369730e-02	-7.164438e-02	-1.134412e-02	-8.200596e-04	
-1.851602e-02	-5.103507e-02	-1.214057e-02	-9.124755e-04	
-5.923296e-02	-3.187597e-02	-1.302993e-02	-1.006284e-03	
-8.325566e-02	-1.787680e-02	-1.401348e-02	-1.101280e-03	
-9.604955e-02	-9.076336e-03	-1.509227e-02	-1.197200e-03	
-1.025114e-01	-4.143747e-03	-1.626704e-02	-1.293726e-03	
-1.054604e-01	-1.451307e-03	-1.753821e-02	-1.390499e-03	
-1.065466e-01	-1.216022e-04	-1.890580e-02	-1.486919e-03	
-1.068395e-01	5.188580e-04	-2.036903e-02	-1.589874e-03	
-1.066458e-01	1.062078e-03	-2.194169e-02	-1.681561e-03	
-1.058517e-01	1.382978e-03	-2.358738e-02	-1.762848e-03	
-1.050136e-01	1.425601e-03	-2.532167e-02	-1.862959e-03	
-1.041316e-01	1.468137e-03	-2.716660e-02	-1.977883e-03	
-1.032057e-01	1.510611e-03	-2.912967e-02	-2.094490e-03	
-1.022359e-01	1.553013e-03	-3.120669e-02	-2.204624e-03	
-1.012222e-01	1.595297e-03	-3.338884e-02	-2.305856e-03	
-1.001646e-01	2.621872e-03	-3.566707e-02	-2.398581e-03	
-9.709441e-02	3.556524e-02	-3.803337e-02	-2.483848e-03	
-3.014049e-02	1.136684e-01	-4.048077e-02	-2.562440e-03	
1.293459e-01	1.281286e-01	-4.300285e-02	-2.634665e-03	
2.257200e-01	4.131967e-02	-4.559325e-02	-2.700418e-03	
2.118905e-01	-1.010694e-02	-4.824535e-02	-2.759353e-03	
2.053680e-01	3.741315e-02	-5.095210e-02	-2.810944e-03	
2.865582e-01	5.841960e-02	-5.370583e-02	-2.854537e-03	
3.223031e-01	-1.009252e-02	-5.649819e-02	-2.889508e-03	
2.665811e-01	-7.591584e-02	-5.932026e-02	-2.915241e-03	
1.705047e-01	-9.303571e-02	-6.216247e-02	-2.931083e-03	
8.024187e-02	-7.801624e-02	-6.501459e-02	-2.936402e-03	
1.392153e-02	-5.386543e-02	-6.786580e-02	-2.930595e-03	
-2.824745e-02	-3.272623e-02	-7.070468e-02	-2.913073e-03	
-5.242154e-02	-1.801010e-02	-7.351922e-02	-2.883299e-03	
-6.523402e-02	-8.944707e-03	-7.629693e-02	-1.856266e-03	
-7.131746e-02	-3.564508e-03	-7.705580e-02	3.110479e-02	
-7.338861e-02	-6.497586e-04	-1.391096e-02	1.093582e-01	
-7.364905e-02	6.284762e-04	1.418008e-01	1.241548e-01	
-7.316455e-02	1.215002e-03	2.344496e-01	3.659615e-02	
-7.225041e-02	1.682617e-03	2.149908e-01	-4.768939e-02	
-7.082781e-02	1.904218e-03	1.390797e-01	-7.827711e-02	
-6.946602e-02	1.838513e-03	5.848896e-02	-7.173382e-02	
-6.817056e-02	1.768202e-03	-4.289326e-03	-5.241858e-02	
-6.694533e-02	1.693553e-03	-4.621355e-02	-3.283926e-02	
-6.579533e-02	1.613174e-03	-6.980917e-02	1.364317e-02	
-6.472725e-02	1.525577e-03	-1.875499e-02	1.004715e-01	
-6.374910e-02	1.429731e-03	1.312767e-01	1.202694e-01	
-6.286965e-02	1.325125e-03	2.218408e-01	3.548154e-02	
-6.209796e-02	1.211649e-03	2.022447e-01	-4.739093e-02	
-6.144304e-02	1.089448e-03	1.270751e-01	-7.626267e-02	
-6.091370e-02	9.588466e-04	4.977866e-02	-3.617937e-02	
-6.051832e-02	8.202089e-04	5.482000e-02	6.172597e-02	
-6.026502e-02	6.707724e-04	1.733313e-01	9.515914e-02	
-6.016772e-02	5.026802e-04	2.451710e-01	2.120158e-02	
-6.025029e-02	3.187187e-04	2.157260e-01	-5.443422e-02	
-6.052118e-02	1.354528e-04	1.363111e-01	-7.995099e-02	
-6.097113e-02	-3.738110e-05	5.587807e-02	-7.057290e-02	
-6.158910e-02	-2.020970e-04	-4.734608e-03	-4.978647e-02	
-6.237042e-02	-3.750525e-04	-4.355999e-02	-3.040820e-02	
-6.333674e-02	4.028977e-04	-6.539385e-02	-1.615071e-02	
-6.256519e-02	3.307773e-02	-7.569172e-02	-7.061165e-03	
1.820555e-03	1.109365e-01	-7.934058e-02	-1.818627e-03	
1.585114e-01	1.251910e-01	-7.915129e-02	1.197676e-03	
2.518972e-01	3.721749e-02	-7.676765e-02	2.860316e-03	
2.329336e-01	-4.728104e-02	-7.325444e-02	3.845184e-03	
1.572630e-01	-7.799225e-02	-6.890309e-02	4.736865e-03	
7.663985e-02	-7.158141e-02	-6.360901e-02	5.403335e-03	
1.353822e-02	-5.244827e-02	-5.792775e-02	5.792121e-03	
-2.901636e-02	-3.408818e-02	-5.185936e-02	6.180647e-03	
-5.553116e-02	-2.078701e-02	-4.540453e-02	6.568289e-03	
-7.156650e-02	-1.244716e-02	-3.856456e-02	6.954488e-03	
-8.145183e-02	-9.356666e-03	-3.134126e-02	7.148226e-03	
